i1111 0.147467932181 0.105970103145 0.0884002048309 0.166573150782 0.126831937326 0.126730245845 0.0390677565846 0.123028663642 0.128792443151 0.121176325104 0.0725106045962 0.167351962778 0.168272352353 0.0533479439802 0.0548726580129 0.0978399906328 0.0838065226886 0.0738192436945 0.170565045068 0.116552392245 0.156620324537 0.101465828012 0.109024733024 0.161211303374 0.0477464970741 0.137168118154 0.160821069321 0.113411895341 0.175353781871 0.17887674809 0.166660485291 0.0339528211746 0.0349564443136 0.0809301299863 0.108809106702 0.155614424563 0.0943481721811 0.156648153855 0.0995185868131 0.093089982132 0.0844365869567 0.111184686512 0.155495505058 0.130325219398 0.11500047234 0.141548768166 0.0262976986881 0.0928311658355 0.171505033237 0.141816270663 0.0431031584883 0.0487487448309 0.12600371901 0.118514668803 0.0995335274781 0.0537959217751 0.114275510497 0.105230525527 0.175282816066 0.147751588851 0.200334297412 0.137960433931 0.0680599890195 0.0752985421927 0.0206131472158 0.0521455748568 0.148816259364 0.126409682328 0.0981947473288 0.0295752478658 0.0712771304294 0.0781542685967 0.0424109820447 0.18723782237 0.12445819736 0.105002361653 0.105535325409 0.1445893305 0.10453987259 0.133153339958 0.0620820622771 0.0848456489833 0.0199694383011 0.0712130518762 0.00982034097774 0.0659085684618 0.020529189492 0.125451874237 0.0784401977713 0.0763970657367 0.20441926546 0.16420407269 0.0558809323868 0.0639938341269 0.176404022498 0.0775390465572 0.0440473637638 0.114949099119 0.0153172421422 0.0976377324369 0.0897401036621 0.179534851255 0.145966395047 0.0931120500744 0.0180481665911 0.174383336009 0.157678564197 0.139531201464 0.0290071760345 0.0423799428986 0.0357359296755 0.0648136449036 0.120937885646 0.101564551016 0.0334235036746 0.141153062599 0.0560036316101 0.142132232426 0.159346029734 0.184005015692 0.14899106387 0.10597105565 0.194360426942 0.128040266915 0.168646486672 0.0751618911616 0.19039896269 0.038852491658 
i862 0.0378045761123 0.0433715912891 0.00458562103617 0.0281454459521 0.0744481113742 0.0244544532679 -0.00562976296807 0.0966673149623 0.0123157853601 0.108512637144 0.128874440314 0.0174475633522 0.0333545315573 0.135404645562 0.0510068368984 0.108415937157 0.115899359159 0.0461273679389 0.121358283775 0.0418019758315 0.0910729582995 0.074325310787 0.123497765093 0.0950623256053 0.052807439494 -0.00683967702415 0.0895602388565 0.0816552961726 0.10775284363 0.130151097087 0.0435288411971 0.106481989149 0.0106639536758 0.0550033235571 0.058882540238 0.0860806039296 0.0485943709646 0.119227200558 0.0539496905383 0.0100551021893 0.0941007996568 0.137491109192 0.0662341791179 0.12217020739 0.00307567942752 0.0157496315851 0.141192510089 0.02441687423 0.0056144549421 0.133834511651 0.000347505447867 0.138299463676 0.0470079413097 0.0406382162829 -0.0020531237081 0.043345497922 0.0541211478896 0.0195172765394 0.0214791153475 0.121534316886 0.0751251366586 -0.00162522327663 0.0632382191151 0.140929477757 0.0879263467357 0.103813847299 0.0823080178079 0.111769904633 -0.00278948743977 0.131885841634 0.128241054658 0.0760081310029 0.0534410088875 -0.00197683200463 0.105936257125 0.0631484616444 0.124072637385 0.0648298738104 0.0530418325408 0.122713490825 0.0649701641009 0.131605950663 0.0367613982235 0.138137208304 0.0414383188303 0.0561135444717 0.130102344533 0.0884009900168 0.0493683178003 0.108499359368 0.00734187744546 0.0550929838709 0.121147207167 0.0295606651523 0.102379154657 0.0128117602249 0.0645403396941 0.0534859511856 0.032938233421 0.0701582676342 0.00467833742326 0.00898259254744 0.125375499468 0.10721657348 0.084790004379 0.0610289909168 0.0859953208524 0.071256882355 0.122387332521 0.0701905038161 0.0633686625696 0.088324634123 0.139675669219 0.0523211872749 0.0180343280447 0.120606330008 0.0621436648379 0.0913338470415 0.143093614593 0.0369381002445 0.0864242362806 0.067782771378 0.006289858286 0.0289804841988 0.108950574001 0.0587931680027 0.0196945395693 0.115485904246 
i408 0.157173511887 0.195490770509 0.177100994234 0.192307759769 0.279023562753 0.250051608745 0.226471326421 0.231344536953 0.260431187034 0.234799393721 0.274499384497 0.297635039036 0.155293826118 0.316409993744 0.287742854403 0.305355453129 0.27213042851 0.241391315953 0.276647184698 0.293430262219 0.234098068168 0.257576981006 0.321591310053 0.267289302616 0.24837078598 0.195083533943 0.365059652916 0.337081777457 0.19627724493 0.345136661341 0.22041136189 0.191987131234 0.197146516725 0.252077482156 0.285038091152 0.176224598708 0.267049030317 0.232123869711 0.303330050676 0.244599578556 0.195923141218 0.257039503689 0.266982142144 0.178945339917 0.321838513885 0.2168104885 0.184953937803 0.32439137068 0.321466981119 0.236714004296 0.174406387397 0.259068825428 0.266186383987 0.221640375032 0.146981440358 0.190594220189 0.18599126423 0.258479929371 0.294805922932 0.331488464548 0.256108087124 0.232136401246 0.283737687231 0.317983410521 0.214563169185 0.210900227531 0.313300853429 0.212640679264 0.293208130356 0.315004875632 0.163542942975 0.312939959447 0.249677394305 0.243531750265 0.222839952686 0.261388658665 0.262157815811 0.167100091241 0.201513250196 0.294080236234 0.23842459873 0.217067205584 0.201494559934 0.256702680381 0.278249431464 0.178459448316 0.332675891431 0.191476540463 0.269765028089 0.174423810388 0.238781084105 0.223205633035 0.185636995046 0.287567536869 0.191094297618 0.294636360916 0.249364736015 0.214490134472 0.145573080108 0.264546634785 0.16351718024 0.264303815985 0.226704395109 0.200191911579 0.329443862918 0.312167537308 0.17408662628 0.293886830806 0.272457281194 0.199580329277 0.208861095207 0.1911962373 0.169246238757 0.167957218387 0.271237766651 0.232655192526 0.272710737087 0.327125617022 0.310580563457 0.18757447426 0.349019286724 0.164107106743 0.298374765361 0.288191435928 0.233583091583 0.251977588832 0.156766875543 0.283343262936 
i997 0.0578926245511 0.1171216611 0.146507522345 0.0977133640354 0.0991314179216 0.153800520949 0.0668960407446 0.0702138507701 0.0513483825408 0.0752837814066 0.0917568820224 0.0601734413688 0.112606103709 0.0867045989448 0.118643235015 0.0172535530893 0.0216369022717 0.13476083336 0.0261259323422 0.112665980041 0.042750031013 0.0913561215495 0.0216970763265 0.151134438545 0.136626696814 0.0834359896272 0.0624453690179 0.0502967729517 0.0231214590151 0.164907700447 0.160110894782 0.0728332131287 0.0561649774367 0.144637906077 0.159390010859 0.0997381530815 0.0200918284177 0.0913298867545 0.00979392233447 0.0511133356127 0.121500938642 0.00931922330153 0.0810179361677 0.0630433008212 0.163497820564 0.0304250133175 0.115233160662 0.0776778032563 0.0990178219389 0.0510464749313 0.0443299337335 0.131938523797 0.0743004350011 0.0231507299543 0.0665985182672 0.0965658322953 0.0228333911415 0.142062535837 0.155529000567 0.105817533189 0.147025490651 0.0350419741254 0.0188688446872 0.164304469634 0.0911336287143 0.0287764629839 0.123620319755 0.0503787650056 0.0620043782225 0.0519352248319 0.0857518256313 0.0262625245736 0.127387235405 0.0916399967252 0.0429596620413 0.110182141947 0.0459472811972 0.140591897909 0.0811824187399 0.0800163787598 0.0745291006696 0.0613678873198 0.0509218808585 0.069296038301 0.06966212275 0.0856984034527 0.0204479220107 0.0510097630475 0.0697034202579 0.0914612977026 0.0956077732129 0.105046835599 0.0929612614677 0.104660414846 0.0910017332541 0.159902012619 0.0608505803589 0.108828324521 0.107190599882 0.14586457302 0.143992744497 0.0546033472997 0.0863074327467 0.0732051529744 0.0443407859171 0.133004188982 0.0944767504346 0.0488310525167 0.108830191434 0.0142267658457 0.0257351864851 0.106941893008 0.115791240833 0.0798324975614 0.0520004688502 0.0995465850764 0.049344473331 0.108457234075 0.151729817468 0.124187235869 0.0549388740784 0.0572515484796 0.119945307515 0.130089661919 0.107895077327 0.166469430342 0.00722101856802 0.0750254780708 
i1110 0.0493014456025 0.114775651274 0.0186508419802 0.0850050615365 0.114490545587 0.0253498366107 0.117676384848 0.00639540525339 0.142704586084 0.0838512003737 0.129275417495 0.0181639909148 0.135663111898 0.0429002625056 0.0454536480978 0.0523049286507 0.110833423713 0.142409270326 0.056290455598 0.0374788519913 0.0759373018672 0.157951087942 0.142713854353 0.0123246426709 0.122304698551 0.101124738173 0.0913586634849 0.131787633456 0.108600708734 0.158163771428 0.0614970787908 0.0186155634372 0.160158964977 0.14615453848 0.145753105652 0.0082955136951 0.051160987 0.0103564027351 0.138834600527 0.037520764132 0.0150940230171 0.0716771731392 0.130443817153 0.0584110037476 0.0596591050029 0.0876386174722 0.0465966769216 0.100968610775 0.0794042733773 0.138045509581 0.15835704702 0.137257078313 0.00710172217081 0.0778314408881 0.109187001398 0.159803174738 0.164281056371 0.154993408733 0.120645838442 0.136792445105 0.0222675432994 0.0582181182418 0.0805298513475 0.137218558777 0.0937512481 0.0437850009419 0.0853584965564 0.0504220129088 0.0290886790106 0.0567762126978 0.0344536616175 0.0660612317896 0.0378594383038 0.0101608962821 0.0848135993706 0.0151653049435 0.0363076368264 0.104307439985 0.0381077821118 0.0585174188744 0.0702690652481 0.0589278291824 0.0988991380112 0.0520445559816 0.124145817269 0.112704632016 0.13268048126 0.136135393829 0.0414870486313 0.0297874913257 0.126082865773 0.130147626007 0.122900335933 0.00835584936009 0.0232899777983 0.0253931377365 0.105808520213 0.142827240836 0.0729921808488 0.0756581170512 0.102709527424 0.0353185319008 0.139980831159 0.115525967689 0.0230890055641 0.164306022385 0.0583490031191 0.0775105907755 0.0927751085097 0.115482361002 0.152646813401 0.0393479960047 0.041779516439 0.036944792322 0.0407158801809 0.041789947091 0.0113353039207 0.0314925146522 0.132287269907 0.0937573473129 0.0285028187989 0.0891478034933 0.0873799371638 0.0532082779553 0.0857915782967 0.0139101053543 0.0809587776631 0.153853188309 
i614 0.132069556971 0.0273393395865 0.0840948400624 0.135598221762 0.0752611574463 0.020488225871 0.11009183515 0.0684084159118 0.147569416239 0.120436177311 0.040030234095 0.0770599118267 0.116391569772 0.0561875817641 0.0535182252884 0.13814398845 0.0263557647711 0.0971191304926 0.130691882119 0.16262003365 0.157237806768 0.0742215989708 0.0631521240004 0.027246112788 0.0719241567573 0.0993225035609 0.0564765451255 0.126827068062 0.0777068841292 0.128911563368 0.0470465678664 0.111686717316 0.0343777378938 0.160024712681 0.0382790692218 0.170606173793 0.112914212935 0.058868105271 0.0882464337017 0.000559244551174 0.109546656954 0.122935098859 0.071935513545 0.0314344630259 0.0264565044605 0.080866683368 0.112811212444 0.0427780309073 0.0756763244817 0.0438374743799 0.064616310468 0.02318274734 0.0465997996969 0.0094652117592 0.0559188393627 0.0434762607826 0.0550471175581 0.0936017618601 0.0805652924931 0.130972964677 0.123447345789 0.094449730005 0.0616701485239 0.163391269462 0.071004940153 0.0213164498936 0.0376928987722 0.0538249364647 0.0476018312094 0.0503710456221 0.117588404567 0.0763347595341 0.0324175923296 0.0442368294816 0.0855169179512 0.04500641728 0.11962883942 0.0974971424177 0.0754049776607 0.0192248524455 0.0645765091555 0.0956928814705 0.0792584048311 0.169977229034 0.0287758466566 0.149721478429 0.0391248703621 0.0621523435222 0.0254707433434 0.0519543505305 0.0818870853294 0.0771946261828 0.132875929715 0.107401116906 0.165743304058 0.0675945437584 0.0756096692073 0.00283217733082 0.0661973785298 0.162107242631 0.0285996830175 0.0774802801266 0.0104029669852 0.018158255012 0.143130807156 0.118295892037 0.148131226269 0.0645062565398 0.164889709121 0.0564569735302 0.0782098537169 0.0749065733015 0.151908713733 0.0619344451367 0.0339527674598 0.118506987838 0.140422947796 0.0669907310401 0.0402374648565 0.0313772341599 0.004249563623 0.00671053341862 0.121608458748 0.10157288718 0.0331955594116 0.112593908946 0.121213348197 0.0760426374099 
i719 0.0581400204288 0.0289262288549 0.134689459607 0.139216326698 0.136384331513 0.0217145938669 0.0611660192898 0.0115008884958 0.0362436531037 0.0199610796013 0.0159714962408 0.127279741025 0.110464671419 0.130961996065 0.135471741431 0.0767735681799 0.124798512561 0.0204424434621 0.0189732137627 0.0933101690593 0.0234612312461 0.103995826349 0.082846969735 0.0557385317784 0.106779324802 0.120292483409 0.103367051068 0.135022459144 0.147424162745 0.0559285827027 0.103942912607 0.0514361741165 0.136562823282 0.140048794586 0.103815998741 0.11840939444 0.0473071980887 0.0467566663506 0.10549077452 0.0313490153804 0.0363302931022 0.0899595034189 0.00103809067311 0.123587895068 0.140574306938 0.117473804448 0.108793079565 0.105888887403 0.0768328291419 0.0959949238928 0.151189261484 0.069528550792 0.0159454106982 0.115462374806 0.0789008608456 0.0666732769311 0.0827043848091 0.0350343037379 0.0727406590499 0.1184864388 0.0120521094517 0.0312482909753 0.0720393426331 0.0766406929259 0.105902705435 0.10409036408 0.0211946085807 0.107980072252 0.0520487343286 0.131695321298 0.050574034727 0.114595614717 0.147882393489 0.0613278685903 0.0771832594938 0.0755257901712 0.0796793439959 0.0985535785264 0.103092780887 0.108399543756 0.106023921803 0.108220649316 0.0797142315145 0.0208342809903 0.0840581877617 0.038634937633 0.0432153154318 0.109015902911 0.0562263126123 0.0966697431244 0.0272251564881 0.0742591948661 0.057925114798 0.0905558801058 0.0572752229016 0.148637499468 0.0620229738706 0.00492257960113 0.087984598853 0.0118666593569 0.107382875705 0.0923617877959 0.0620142698473 0.0560573528655 -0.00115487421548 0.0261883564466 0.0144891014587 0.109562156941 0.119673663574 0.0558446520116 0.129679524639 0.0424003373943 0.118049620156 0.117652867736 0.0696293630715 0.00119425214345 0.0392658576259 0.0542773135596 0.0159098730998 0.143427352894 0.0765141880593 0.0787460772915 0.085382349735 0.149131501322 0.142929154556 0.0431642709996 0.0767261741405 0.0199132948459 
i651 0.0267458695609 0.149818078392 0.155540644594 0.0927889338753 0.0612474686226 0.141414830559 0.165177233637 0.0219030976183 0.114630189592 0.0683386289787 0.148119998455 0.151342134691 0.16172639195 0.0242848895047 0.106807008036 0.0451016036968 0.0115704299063 0.0942115609332 0.0774187595711 0.0422986921166 0.088076884777 0.125924160524 0.0276963448988 0.146378618507 0.0287266068057 0.0377170109284 0.137003339137 0.153169556017 0.0795860428856 0.0230687574123 0.0627544817966 0.0292438803475 0.0414473367765 0.00721699947706 0.14782741244 0.0438302231767 0.0725914781286 0.0423058502116 0.0771515324012 0.138388731467 0.170376298522 0.0731403427098 0.0941475037583 0.040708018815 0.0354392634754 0.151296642503 0.120128904733 0.0358350384977 0.0516434233313 0.110518342683 0.130639896372 0.105166454337 0.0519113256535 0.0549238601158 0.0346396633466 0.0665902711935 0.0138242502501 0.135242045529 0.0140531726934 0.141883485803 0.154969238073 0.108299583005 0.177605224699 0.057857628547 0.0955233983612 0.131163214225 0.0334494080495 0.0133496720842 0.112633965491 0.0254427797607 0.0181546307346 0.047044923943 0.159014422151 0.141494557674 0.0718573539915 0.0427930951365 0.066722918591 0.0838310751979 0.01441898988 0.114756208028 0.079946947645 0.0585168923295 0.0403294499055 0.0371686460131 0.106144787071 0.0922357618511 0.0125746204232 0.148516974605 0.0755113687544 0.0804641917729 0.0259398429695 0.0603962753058 0.0275365882458 0.024976937368 0.0597034650101 0.0884167661427 0.140417508355 0.161149105524 0.158048872565 0.0718587205274 0.129433462169 0.0194287245369 0.0694060090217 0.0776332828002 0.0833142605888 0.0843466786082 0.0361024497321 0.0191296155617 0.0542235069285 0.046058695008 0.0355840455969 0.0564391839014 0.12368842456 0.00899512605672 0.128685196421 0.0902135262185 0.100016461917 0.0830133829965 0.117665480485 0.0541214228527 0.0569360441097 0.0134800368142 0.0938161395126 0.11244881064 0.145260062328 0.0505006596337 0.166232277214 0.0570806094746 
i656 0.0386990030833 0.034342162611 0.145802545965 0.126514382535 0.13250697531 0.0144681707005 0.0445154435697 0.128867056485 0.160135907464 0.0549075347598 0.153857612464 0.0830689245635 0.152829439797 0.113345672223 0.0583448058473 0.0451029899619 0.0549452800782 0.126728456219 0.142602656928 0.112830166661 0.0851727235444 0.124320655628 0.122538328513 0.0986783795457 0.138621958887 0.159986622588 0.167164156505 0.115940646236 0.0500626040801 0.0978195763879 0.11806341555 0.10743435067 0.0635403609814 0.121200369857 0.159783581887 0.0870833231948 0.119252552054 0.0762190491414 0.138529539008 0.0551040016446 0.0409649046522 0.0880351436609 0.0374699254654 0.0990744222814 0.112313221982 0.0909040243083 0.026655061676 0.157149924219 0.0575116353448 0.125247602482 0.0525302838742 0.0392414416681 0.186181000964 0.165102737676 0.0581321964382 0.114649548859 0.140942529325 0.137852413445 0.0386735143808 0.063424191457 0.171510415136 0.129653781292 0.110631925897 0.0862403201985 0.160086400209 0.0444129048365 0.068112786909 0.117059702558 0.157645381333 0.0485774894999 0.050784887697 0.0939226400257 0.0606140322687 0.115042988318 0.0794110239228 0.0418703541403 0.0202849441469 0.0199173107677 0.129389536982 0.0734149922378 0.145289294983 0.168357873017 0.102100265536 0.0521891501048 0.0353087423819 0.129559697673 0.0634606572491 0.167386726936 0.0656087688505 0.132744667281 0.0683373155883 0.183673520197 0.0781648986645 0.136904746739 0.198812741984 0.190921356521 0.0212054710738 0.147884774645 0.13631344149 0.0623313505523 0.0843650268795 0.172929619463 0.0333113849412 0.0272661010855 0.0994790265357 0.175357604928 0.0924108980411 0.154276256884 0.0721094423463 0.0486125867979 0.137763888979 0.159524398113 0.128755978131 0.14770866892 0.024300530092 0.0442929462367 0.176188835833 0.145311784163 0.163705937548 0.154471449387 0.0685377721424 0.0374481970445 0.165943789476 0.0295060985211 0.119861855155 0.200313016373 0.0879175296802 0.0606107906758 
i299 0.0160270447431 0.0967695233785 0.00622339322379 0.0919346660251 0.142307567659 0.0993631321782 0.144026833595 0.145450503007 0.0153264748255 0.117203232941 0.0900662233883 0.148915891839 0.0859144647749 0.0663606133143 0.0485772844139 0.0175845955762 0.0211294047821 0.115726597102 0.0359178322299 0.130158466335 0.0759472653473 -0.0193967999782 0.0359079561722 0.074587408775 0.0851546673522 -0.00721767806452 0.0186144287381 0.0765381422919 0.0739689743784 0.115410676158 0.122152770773 0.13380038436 0.0811434048621 0.060860322082 0.088344586855 0.109247256545 0.117044214653 0.0941182838972 0.0247680509571 0.0586376951139 0.0776539893782 0.00478160850278 0.0780396587955 0.00347183108983 0.0297091649412 0.0226124389065 0.125476472743 0.0360588906989 0.110126536825 0.0179869048229 0.137747482321 -0.00415710271888 0.0631182909031 0.0201226335282 0.040538034829 0.101817295579 0.0406546627996 0.0862628460994 0.0845369541497 0.00885526566559 0.070345212751 0.0482365393278 0.13750085348 0.130290033597 0.100693538642 0.0123488978093 0.0284430652318 0.0781978016412 0.133777418794 0.0929394119181 0.00406679555156 0.122421303412 0.131194774606 0.00160841162282 0.127555027944 0.0549932118658 0.0103010753446 0.0647852568871 0.0933019779569 0.0311695297965 0.155212111899 0.0156884976732 -0.0121228834951 0.0966899086713 0.112381432702 0.150986119619 0.0104554752463 0.00353078420704 0.0091582111719 0.0731976901134 0.118810448507 0.11206001188 0.143764627034 0.0216858767864 0.0876166305082 0.0521262892535 0.133164700862 0.0987714165572 0.0433578398864 0.11839883974 0.0308563232508 0.0308896680091 0.100417386365 0.0640955096173 0.121802906118 0.083488680497 0.0628901814029 0.0909782753454 0.0169828836792 0.0286250926059 0.0835868195058 -0.00832989689319 0.0376173629325 0.093750895267 0.0994668595038 0.0321675918426 0.10287973972 0.124420291045 0.0197041815984 0.038033612846 0.0748171223273 0.0812143998805 0.0573415572445 0.0143300341084 0.112932781308 0.0251396577493 0.120351204583 0.0207623353401 
